user-016777,2,1
user-016777,13,2
user-016777,13,3
user-016777,13,4
user-016777,5,5
user-016777,2,6
user-016777,6,7
user-016777,18,8
user-016777,5,9
user-016791,18,1
user-016791,13,2
user-016791,13,3
user-016791,5,4
user-016791,18,5
user-016791,2,6
user-016791,8,7
user-016792,2,0
user-016792,18,1
user-016792,2,2
user-016805,13,0
user-016806,8,0
user-016806,13,1
user-016807,13,0
user-016807,13,1
user-016807,5,2
user-016807,2,3
user-016808,5,0
user-016808,6,1
user-016809,8,0
user-016826,13,0
user-016826,13,1
user-016826,13,2
user-016826,13,3
user-016826,5,4
user-016826,2,5
user-016827,9,0
user-016827,2,1
user-016828,18,0
user-016828,8,1
user-016844,8,2
user-016844,13,3
user-016844,13,4
user-016844,13,5
user-016845,5,0
user-016845,2,1
user-016845,17,2
user-016845,18,3
user-016846,13,0
user-016846,2,1
user-016865,2,1
user-016865,13,2
user-016866,13,0
user-016866,2,1
user-016867,5,0
user-016867,2,1
user-016867,17,2
user-016867,2,3
user-016868,2,0
user-016868,2,1
user-016879,13,8
user-016879,13,9
user-016879,13,10
user-016879,2,11
user-016879,2,12
user-016879,18,13
user-016879,13,14
user-016880,2,0
user-016881,5,0
user-016882,18,0
user-016898,8,0
user-016899,13,0
user-016899,13,1
user-016900,5,0
user-016900,17,1
user-016900,18,2
user-016901,20,0
user-016901,18,1
user-016901,18,2
user-016902,2,0
user-016911,13,11
user-016911,18,12
user-016912,2,0
user-016913,2,0
user-016913,2,1
user-016913,5,2
user-016913,15,3
user-016913,2,4
user-016913,13,5
user-016913,18,6
user-016929,13,0
user-016929,5,1
user-016930,2,0
user-016930,18,1
user-016930,15,2
user-016930,13,3
user-016930,2,4
user-016930,2,5
user-016930,18,6
user-016930,15,7
user-016943,13,2
user-016944,13,0
user-016945,18,0
user-016945,5,1
user-016946,18,0
user-016946,8,1
user-016947,2,0
user-016947,17,1
user-016948,13,0
user-016949,18,0
user-016968,13,0
user-016968,13,1
user-016968,17,2
user-016969,18,0
user-016969,15,1
user-016970,2,0
user-016971,2,0
user-016971,5,1
user-016972,18,0
user-016972,18,1
user-016989,18,0
user-016989,8,1
user-016989,13,2
user-016989,13,3
user-016990,5,0
user-016991,2,0
user-016991,8,1
user-016992,20,0
user-016992,18,1
user-016992,18,2
user-017010,13,0
user-017010,13,1
user-017011,5,0
user-017011,17,1
user-017011,18,2
user-017012,2,0
user-017012,5,1
user-017012,2,2
user-017012,8,3
user-017012,9,4
user-017025,13,3
user-017026,13,0
user-017026,5,1
user-017026,2,2
user-017026,5,3
user-017027,18,0
user-017027,18,1
user-017028,2,0
user-017028,5,1
user-017029,18,0
user-017045,8,0
user-017046,13,0
user-017047,13,0
user-017047,17,1
user-017048,18,0
user-017049,5,0
user-017049,13,1
user-017049,2,2
user-017049,2,3
user-017049,5,4
user-017061,8,1
user-017062,13,0
user-017062,13,1
user-017062,5,2
user-017062,2,3
user-017063,18,0
user-017063,13,1
user-017064,17,0
user-017064,2,1
user-017064,5,2
user-017081,13,0
user-017081,13,1
user-017082,13,0
user-017083,13,0
user-017083,5,1
user-017084,5,0
user-017084,18,1
user-017084,6,2
user-017085,18,0
user-017085,2,1
user-017103,8,1
user-017104,13,0
user-017105,13,0
user-017105,18,1
user-017105,18,2
user-017106,13,0
user-017107,2,0
user-017108,5,0
user-017108,11,1
user-017108,13,2
user-017122,13,1
user-017123,13,0
user-017123,13,1
user-017124,17,0
user-017124,18,1
user-017124,2,2
user-017125,5,0
user-017125,18,1
user-017126,18,0
user-017127,6,0
user-017142,13,1
user-017142,13,2
user-017143,13,0
user-017143,18,1
user-017143,2,2
user-017143,5,3
user-017144,18,0
user-017144,15,1
user-017145,8,0
user-017145,13,1
user-017164,18,2
user-017164,13,3
user-017164,13,4
user-017164,13,5
user-017164,5,6
user-017165,6,0
user-017165,17,1
user-017166,17,0
user-017167,2,0
user-017168,18,0
user-017179,13,3
user-017180,13,0
user-017180,13,1
user-017180,5,2
user-017180,18,3
user-017181,5,0
user-017181,13,1
user-017181,18,2
user-017181,5,3
user-017181,18,4
user-017198,13,0
user-017198,8,1
user-017199,18,0
user-017199,13,1
user-017199,13,2
user-017199,5,3
user-017200,2,0
user-017200,18,1
user-017200,20,2
user-017201,18,0
user-017209,2,0
user-017209,8,1
user-017210,13,0
user-017210,5,1
user-017210,2,2
user-017211,6,0
user-017211,5,1
user-017212,18,0
user-017213,18,0
user-017213,11,1
user-017229,2,2
user-017229,8,3
user-017229,13,4
user-017230,13,0
user-017230,2,1
user-017230,18,2
user-017231,18,0
user-017231,20,1
user-017231,18,2
user-017231,18,3
user-017246,13,1
user-017246,13,2
user-017246,13,3
user-017247,5,0
user-017247,5,1
user-017247,18,2
user-017248,5,0
user-017248,2,1
user-017249,2,0
user-017249,5,1
user-017259,8,1
user-017259,13,2
user-017260,13,0
user-017260,13,1
user-017261,18,0
user-017261,13,1
user-017262,2,0
user-017262,2,1
user-017263,5,0
user-017263,2,1
user-017275,13,2
user-017275,13,3
user-017275,2,4
user-017275,13,5
user-017276,18,0
user-017276,5,1
user-017277,2,0
user-017277,2,1
user-017278,9,0
user-017278,6,1
user-017291,13,1
user-017292,5,0
user-017292,2,1
user-017293,2,0
user-017293,8,1
user-017294,6,0
user-017294,18,1
user-017294,5,2
user-017294,18,3
user-017294,17,4
user-017310,13,0
user-017310,13,1
user-017311,13,0
user-017311,5,1
user-017312,2,0
user-017312,15,1
user-017313,18,0
user-017313,5,1
user-017313,18,2
user-017313,18,3
user-017328,2,1
user-017328,13,2
user-017329,13,0
user-017329,2,1
user-017329,18,2
user-017330,13,0
user-017330,2,1
user-017330,5,2
user-017330,18,3
user-017331,18,0
user-017349,13,0
user-017349,13,1
user-017350,6,0
user-017350,6,1
user-017350,18,2
user-017351,15,0
user-017351,8,1
user-017351,2,2
user-017352,5,0
user-017352,18,1
user-017367,13,1
user-017367,8,2
user-017367,13,3
user-017368,13,0
user-017368,18,1
user-017369,18,0
user-017369,18,1
user-017370,2,0
user-017370,5,1
user-017371,18,0
user-017383,2,0
user-017383,18,1
user-017384,13,0
user-017385,13,0
user-017385,13,1
user-017386,5,0
user-017387,2,0
user-017387,2,1
user-017387,18,2
user-017388,2,0
user-017399,13,3
user-017400,13,0
user-017400,13,1
user-017400,2,2
user-017401,5,0
user-017401,18,1
user-017402,15,0
user-017402,2,1
user-017403,13,0
user-017403,9,1
user-017414,2,3
user-017415,13,0
user-017415,13,1
user-017416,5,0
user-017416,2,1
user-017417,18,0
user-017417,2,1
user-017418,17,0
user-017418,2,1
user-017419,5,0
user-017436,13,0
user-017436,8,1
user-017437,13,0
user-017437,13,1
user-017438,5,0
user-017438,8,1
user-017439,18,0
user-017439,18,1
user-017440,8,0
user-017440,2,1
user-017457,13,1
user-017458,13,0
user-017458,13,1
user-017459,15,0
user-017459,17,1
user-017460,18,0
user-017460,2,1
user-017460,2,2
user-017461,5,0
user-017462,6,0
user-017478,13,1
user-017478,2,2
user-017478,8,3
user-017478,13,4
user-017478,13,5
user-017479,5,0
user-017479,2,1
user-017479,17,2
user-017479,5,3
user-017479,17,4
user-017494,8,0
user-017494,13,1
user-017495,13,0
user-017495,5,1
user-017496,18,0
user-017496,13,1
user-017496,18,2
user-017497,15,0
user-017497,2,1
user-017498,18,0
user-017514,13,2
user-017515,13,0
user-017515,9,1
user-017516,6,0
user-017516,18,1
user-017517,2,0
user-017517,17,1
user-017517,2,2
user-017518,5,0
user-017518,6,1
user-017539,13,2
user-017540,13,0
user-017540,13,1
user-017541,5,0
user-017541,2,1
user-017542,15,0
user-017542,5,1
user-017543,6,0
user-017543,15,1
user-017544,11,0
user-017563,13,0
user-017563,13,1
user-017564,5,0
user-017564,2,1
user-017564,18,2
user-017565,13,0
user-017565,2,1
user-017566,18,0
user-017566,18,1
user-017566,15,2
user-017581,13,0
user-017581,13,1
user-017582,13,0
user-017582,5,1
user-017582,18,2
user-017582,13,3
user-017583,2,0
user-017583,5,1
user-017584,18,0
user-017584,9,1
user-017600,13,0
user-017601,13,0
user-017601,13,1
user-017602,5,0
user-017603,2,0
user-017604,17,0
user-017604,2,1
user-017604,2,2
user-017604,5,3
user-017605,18,0
user-017619,13,4
user-017620,13,0
user-017621,13,0
user-017622,5,0
user-017622,17,1
user-017622,18,2
user-017623,18,0
user-017623,2,1
user-017623,5,2
user-017624,17,0
user-017634,13,4
user-017635,13,0
user-017636,5,0
user-017636,2,1
user-017636,18,2
user-017636,5,3
user-017637,11,0
user-017637,5,1
user-017637,13,2
user-017637,17,3
user-017651,13,1
user-017652,13,0
user-017652,13,1
user-017653,13,0
user-017653,2,1
user-017654,17,0
user-017655,18,0
user-017656,2,0
user-017657,2,0
user-017657,5,1
user-017674,13,2
user-017675,8,0
user-017675,13,1
user-017676,13,0
user-017676,5,1
user-017676,2,2
user-017676,17,3
user-017677,2,0
user-017677,5,1
user-017677,15,2
user-017698,13,1
user-017699,5,0
user-017700,13,0
user-017700,13,1
user-017701,5,0
user-017701,2,1
user-017702,8,0
user-017703,2,0
user-017703,5,1
user-017704,18,0
user-017718,18,0
user-017718,13,1
user-017718,13,2
user-017718,13,3
user-017718,5,4
user-017719,2,0
user-017719,2,1
user-017719,20,2
user-017719,18,3
user-017719,2,4
user-017732,13,1
user-017732,13,2
user-017732,18,3
user-017733,2,0
user-017733,5,1
user-017734,18,0
user-017734,2,1
user-017735,15,0
user-017735,11,1
user-017736,18,0
user-017755,2,0
user-017756,13,0
user-017756,13,1
user-017756,13,2
user-017757,2,0
user-017757,2,1
user-017757,5,2
user-017758,6,0
user-017758,18,1
user-017759,15,0
user-017773,13,0
user-017774,13,0
user-017774,2,1
user-017775,18,0
user-017775,5,1
user-017775,18,2
user-017776,18,0
user-017776,8,1
user-017776,13,2
user-017777,18,0
user-017794,2,1
user-017795,13,0
user-017795,13,1
user-017796,5,0
user-017796,5,1
user-017797,2,0
user-017798,18,0
user-017798,8,1
user-017799,2,0
user-017799,5,1
user-017814,13,0
user-017814,8,1
user-017815,13,0
user-017815,13,1
user-017816,5,0
user-017816,18,1
user-017817,2,0
user-017817,5,1
user-017818,2,0
user-017818,13,1
user-017835,13,2
user-017836,13,0
user-017836,2,1
user-017836,17,2
user-017836,18,3
user-017837,2,0
user-017838,2,0
user-017838,5,1
user-017839,18,0
user-017839,13,1
user-017857,13,0
user-017857,13,1
user-017857,9,2
user-017858,2,0
user-017858,2,1
user-017859,2,0
user-017859,18,1
user-017859,11,2
user-017860,5,0
user-017860,2,1
user-017877,13,2
user-017877,2,3
user-017878,8,0
user-017878,13,1
user-017879,13,0
user-017879,5,1
user-017880,2,0
user-017880,8,1
user-017881,2,0
user-017881,5,1
user-017900,13,2
user-017900,8,3
user-017900,13,4
user-017901,13,0
user-017901,8,1
user-017901,2,2
user-017901,5,3
user-017901,18,4
user-017901,5,5
user-017902,17,0
user-017919,13,1
user-017920,13,0
user-017920,5,1
user-017921,2,0
user-017921,18,1
user-017922,18,0
user-017922,2,1
user-017923,5,0
user-017924,18,0
user-017925,15,0
user-017941,13,3
user-017942,13,0
user-017943,13,0
user-017943,5,1
user-017943,18,2
user-017943,8,3
user-017943,6,4
user-017943,2,5
user-017944,5,0
user-017944,6,1
user-017960,13,1
user-017961,13,0
user-017962,5,0
user-017962,2,1
user-017962,18,2
user-017963,18,0
user-017963,6,1
user-017964,2,0
user-017964,5,1
user-017964,18,2
user-017977,13,1
user-017977,13,2
user-017977,8,3
user-017977,18,4
user-017977,13,5
user-017977,2,6
user-017978,5,0
user-017978,18,1
user-017979,18,0
user-017979,17,1
user-017997,2,4
user-017997,13,5
user-017998,13,0
user-017998,13,1
user-017999,5,0
user-017999,2,1
user-017999,17,2
user-017999,2,3
user-017999,2,4
user-017999,2,5
user-018009,5,1
user-018010,8,0
user-018010,13,1
user-018011,13,0
user-018011,5,1
user-018011,2,2
user-018011,2,3
user-018012,5,0
user-018013,18,0
user-018013,18,1
user-018027,8,1
user-018028,13,0
user-018028,13,1
user-018029,5,0
user-018029,18,1
user-018029,18,2
user-018029,18,3
user-018029,17,4
user-018030,15,0
user-018030,17,1
user-018047,13,1
user-018047,13,2
user-018048,13,0
user-018049,2,0
user-018049,13,1
user-018050,2,0
user-018050,5,1
user-018050,18,2
user-018051,2,0
user-018052,9,0
user-018067,13,0
user-018067,13,1
user-018068,13,0
user-018069,18,0
user-018069,2,1
user-018070,15,0
user-018070,13,1
user-018071,2,0
user-018071,5,1
user-018072,18,0
user-018080,13,1
user-018081,8,0
user-018081,13,1
user-018082,13,0
user-018082,13,1
user-018083,5,0
user-018083,17,1
user-018083,18,2
user-018084,18,0
user-018084,2,1
user-018103,18,0
user-018103,2,1
user-018104,18,0
user-018104,13,1
user-018105,13,0
user-018105,5,1
user-018105,2,2
user-018105,18,3
user-018106,2,0
user-018106,2,1
user-018120,18,3
user-018120,13,4
user-018120,2,5
user-018121,13,0
user-018121,13,1
user-018122,5,0
user-018122,2,1
user-018123,18,0
user-018123,5,1
user-018124,18,0
user-018139,13,1
user-018140,8,0
user-018140,13,1
user-018140,13,2
user-018141,5,0
user-018142,2,0
user-018142,8,1
user-018143,6,0
user-018143,18,1
user-018144,2,0
user-018163,2,0
user-018163,18,1
user-018163,13,2
user-018163,13,3
user-018163,5,4
user-018164,2,0
user-018164,18,1
user-018164,20,2
user-018165,18,0
user-018165,2,1
user-018181,2,1
user-018182,8,0
user-018182,13,1
user-018182,13,2
user-018182,5,3
user-018182,2,4
user-018183,6,0
user-018183,18,1
user-018184,5,0
user-018184,15,1
user-018201,18,1
user-018201,13,2
user-018202,13,0
user-018202,5,1
user-018202,18,2
user-018202,2,3
user-018203,5,0
user-018203,18,1
user-018203,17,2
user-018204,15,0
user-018221,13,1
user-018221,13,2
user-018221,13,3
user-018222,2,0
user-018223,2,0
user-018223,5,1
user-018224,15,0
user-018225,13,0
user-018226,13,0
user-018226,18,1
user-018246,18,0
user-018246,13,1
user-018246,13,2
user-018247,17,0
user-018247,2,1
user-018248,17,0
user-018249,5,0
user-018250,18,0
user-018250,13,1
user-018250,5,2
user-018266,13,0
user-018266,13,1
user-018266,13,2
user-018266,2,3
user-018267,5,0
user-018267,17,1
user-018267,13,2
user-018267,5,3
user-018267,18,4
user-018268,15,0
user-018287,13,2
user-018287,13,3
user-018287,13,4
user-018287,13,5
user-018287,5,6
user-018287,2,7
user-018287,5,8
user-018288,2,0
user-018288,13,1
user-018288,9,2
user-018306,8,0
user-018306,13,1
user-018306,13,2
user-018307,5,0
user-018307,6,1
user-018307,18,2
user-018307,2,3
user-018307,5,4
user-018307,18,5
user-018307,13,6
user-018316,13,2
user-018317,2,0
user-018317,13,1
user-018317,13,2
user-018318,5,0
user-018318,2,1
user-018318,18,2
user-018318,18,3
user-018319,2,0
user-018319,5,1
user-018329,13,0
user-018329,2,1
user-018330,8,0
user-018330,13,1
user-018330,13,2
user-018331,5,0
user-018331,2,1
user-018332,20,0
user-018332,18,1
user-018332,18,2
user-018346,2,1
user-018347,13,0
user-018348,13,0
user-018348,18,1
user-018348,18,2
user-018349,15,0
user-018349,18,1
user-018350,15,0
user-018350,13,1
user-018351,2,0
user-018364,8,1
user-018365,13,0
user-018365,13,1
user-018365,5,2
user-018366,6,0
user-018366,18,1
user-018366,13,2
user-018367,18,0
user-018368,6,0
user-018368,5,1
user-018381,13,5
user-018381,2,6
user-018381,18,7
user-018382,2,0
user-018382,6,1
user-018383,18,0
user-018383,18,1
user-018384,2,0
user-018385,2,0
user-018385,5,1
user-018403,13,2
user-018403,13,3
user-018404,2,0
user-018404,18,1
user-018405,2,0
user-018405,6,1
user-018405,2,2
user-018405,2,3
user-018406,5,0
user-018407,18,0
user-018423,13,1
user-018424,13,0
user-018424,5,1
user-018425,2,0
user-018425,17,1
user-018425,18,2
user-018425,18,3
user-018426,2,0
user-018426,5,1
user-018426,15,2
user-018443,2,0
user-018443,13,1
user-018444,13,0
user-018444,2,1
user-018444,17,2
user-018445,18,0
user-018445,5,1
user-018445,18,2
user-018446,15,0
user-018446,2,1
user-018458,13,1
user-018458,13,2
user-018458,17,3
user-018459,17,0
user-018460,17,0
user-018461,2,0
user-018461,6,1
user-018462,18,0
user-018462,13,1
user-018463,13,0
user-018477,18,1
user-018478,13,0
user-018478,2,1
user-018479,13,0
user-018479,13,1
user-018480,5,0
user-018480,2,1
user-018481,6,0
user-018481,15,1
user-018482,20,0
user-018502,13,0
user-018502,2,1
user-018503,13,0
user-018503,13,1
user-018504,13,0
user-018504,5,1
user-018504,18,2
user-018504,8,3
user-018505,2,0
user-018505,5,1
user-018522,13,0
user-018522,13,1
user-018523,13,0
user-018523,18,1
user-018524,5,0
user-018524,18,1
user-018525,8,0
user-018525,6,1
user-018525,20,2
user-018525,2,3
user-018540,13,1
user-018541,13,0
user-018541,13,1
user-018542,13,0
user-018543,5,0
user-018543,2,1
user-018543,18,2
user-018544,2,0
user-018544,2,1
user-018545,5,0
user-018560,13,1
user-018560,13,2
user-018561,18,0
user-018561,18,1
user-018562,2,0
user-018562,2,1
user-018562,5,2
user-018562,18,3
user-018562,15,4
user-018563,9,0
user-018586,13,0
user-018587,2,0
user-018588,13,0
user-018588,13,1
user-018588,5,2
user-018588,17,3
user-018588,18,4
user-018588,5,5
user-018589,18,0
user-018590,18,0
user-018609,13,1
user-018610,18,0
user-018610,13,1
user-018611,13,0
user-018611,5,1
user-018612,2,0
user-018612,17,1
user-018613,18,0
user-018613,5,1
user-018614,18,0
user-018628,13,5
user-018628,8,6
user-018628,13,7
user-018629,13,0
user-018629,5,1
user-018629,2,2
user-018629,20,3
user-018629,5,4
user-018629,18,5
user-018630,13,0
user-018646,13,0
user-018646,13,1
user-018647,5,0
user-018648,2,0
user-018648,18,1
user-018649,18,0
user-018649,2,1
user-018650,18,0
user-018650,2,1
user-018650,18,2
user-018665,2,0
user-018665,13,1
user-018665,18,2
user-018665,5,3
user-018666,2,0
user-018666,13,1
user-018667,2,0
user-018667,18,1
user-018668,2,0
user-018669,2,0
user-018683,13,7
user-018683,13,8
user-018683,13,9
user-018683,2,10
user-018683,18,11
user-018683,18,12
user-018683,18,13
user-018684,17,0
user-018684,2,1
user-018684,5,2
user-018695,18,10
user-018696,13,0
user-018696,2,1
user-018696,13,2
user-018696,13,3
user-018696,2,4
user-018697,18,0
user-018697,2,1
user-018697,5,2
user-018698,18,0
user-018716,13,0
user-018716,13,1
user-018717,5,0
user-018717,2,1
user-018717,18,2
user-018718,2,0
user-018718,5,1
user-018719,18,0
user-018719,2,1
user-018720,13,0
user-018730,2,3
user-018731,13,0
user-018731,13,1
user-018731,5,2
user-018732,18,0
user-018732,2,1
user-018733,5,0
user-018733,18,1
user-018734,18,0
user-018734,2,1
user-018749,13,2
user-018750,13,0
user-018751,2,0
user-018751,8,1
user-018752,6,0
user-018752,2,1
user-018752,5,2
user-018752,18,3
user-018753,2,0
user-018753,6,1
user-018765,13,11
user-018765,13,12
user-018765,13,13
user-018765,5,14
user-018766,18,0
user-018766,18,1
user-018766,18,2
user-018767,18,0
user-018767,2,1
user-018768,2,0
user-018788,8,0
user-018788,13,1
user-018789,13,0
user-018789,18,1
user-018789,5,2
user-018789,2,3
user-018789,18,4
user-018789,13,5
user-018789,2,6
user-018790,5,0
user-018805,13,0
user-018805,13,1
user-018806,18,0
user-018806,15,1
user-018807,5,0
user-018807,15,1
user-018807,2,2
user-018808,9,0
user-018808,18,1
user-018808,13,2
user-018825,5,6
user-018825,13,7
user-018825,13,8
user-018825,13,9
user-018825,5,10
user-018825,2,11
user-018825,18,12
user-018826,13,0
user-018826,18,1
user-018827,2,0
user-018843,18,1
user-018844,13,0
user-018844,13,1
user-018845,13,0
user-018845,13,1
user-018846,2,0
user-018846,18,1
user-018846,2,2
user-018846,13,3
user-018846,2,4
user-018863,2,1
user-018864,13,0
user-018865,13,0
user-018865,5,1
user-018866,2,0
user-018866,2,1
user-018866,5,2
user-018866,2,3
user-018866,18,4
user-018867,15,0
user-018885,13,1
user-018886,2,0
user-018887,13,0
user-018888,13,0
user-018888,5,1
user-018889,18,0
user-018889,18,1
user-018889,5,2
user-018889,13,3
user-018890,2,0
user-018899,8,2
user-018899,13,3
user-018900,13,0
user-018901,13,0
user-018901,18,1
user-018902,5,0
user-018902,8,1
user-018903,13,0
user-018903,6,1
user-018904,2,0
user-018918,8,1
user-018919,13,0
user-018919,13,1
user-018920,13,0
user-018921,18,0
user-018921,5,1
user-018921,2,2
user-018921,17,3
user-018921,8,4
user-018922,18,0
user-018938,13,2
user-018939,13,0
user-018939,2,1
user-018940,17,0
user-018940,6,1
user-018941,6,0
user-018941,15,1
user-018942,2,0
user-018942,2,1
user-018943,5,0
user-018960,13,1
user-018960,13,2
user-018960,13,3
user-018961,5,0
user-018962,2,0
user-018962,18,1
user-018962,18,2
user-018962,6,3
user-018963,2,0
user-018963,2,1
user-018980,2,1
user-018980,5,2
user-018980,8,3
user-018981,13,0
user-018981,13,1
user-018982,18,0
user-018983,5,0
user-018983,2,1
user-018984,2,0
user-018984,2,1
user-018999,13,1
user-019000,13,0
user-019000,13,1
user-019000,5,2
user-019001,2,0
user-019001,18,1
user-019001,5,2
user-019001,2,3
user-019002,2,0
user-019002,5,1
user-019013,18,11
user-019013,13,12
user-019013,2,13
user-019013,18,14
user-019013,13,15
user-019014,13,0
user-019014,5,1
user-019014,2,2
user-019015,18,0
user-019015,2,1
user-019027,5,0
user-019028,13,0
user-019028,13,1
user-019029,18,0
user-019030,5,0
user-019030,18,1
user-019031,2,0
user-019031,2,1
user-019031,5,2
user-019032,13,0
user-019050,2,1
user-019051,18,0
user-019051,13,1
user-019052,13,0
user-019052,5,1
user-019052,2,2
user-019053,18,0
user-019053,18,1
user-019054,5,0
user-019054,18,1
user-019073,2,1
user-019073,8,2
user-019074,13,0
user-019074,13,1
user-019075,2,0
user-019075,6,1
user-019075,13,2
user-019075,2,3
user-019075,5,4
user-019076,18,0
user-019086,13,1
user-019087,8,0
user-019087,13,1
user-019087,13,2
user-019087,5,3
user-019088,2,0
user-019088,17,1
user-019089,2,0
user-019090,15,0
user-019090,8,1
user-019104,2,1
user-019105,8,0
user-019105,13,1
user-019105,5,2
user-019105,20,3
user-019105,5,4
user-019105,13,5
user-019105,2,6
user-019105,2,7
user-019105,5,8
user-019122,13,1
user-019122,2,2
user-019123,8,0
user-019123,13,1
user-019124,13,0
user-019124,5,1
user-019124,17,2
user-019124,18,3
user-019125,18,0
user-019125,13,1
user-019140,13,9
user-019140,2,10
user-019140,13,11
user-019140,13,12
user-019140,13,13
user-019140,2,14
user-019141,2,0
user-019141,6,1
user-019142,2,0
user-019142,5,1
user-019157,13,3
user-019158,13,0
user-019158,17,1
user-019158,18,2
user-019158,2,3
user-019158,5,4
user-019159,2,0
user-019159,9,1
user-019159,13,2
user-019160,5,0
user-019180,8,0
user-019180,13,1
user-019180,13,2
user-019181,13,0
user-019181,13,1
user-019182,18,0
user-019182,5,1
user-019183,2,0
user-019183,2,1
user-019183,18,2
user-019199,18,1
user-019200,13,0
user-019200,8,1
user-019201,13,0
user-019201,5,1
user-019201,17,2
user-019201,18,3
user-019201,18,4
user-019202,18,0
user-019202,6,1
user-019220,13,0
user-019220,13,1
user-019220,5,2
user-019221,2,0
user-019222,5,0
user-019222,18,1
user-019223,15,0
user-019223,2,1
user-019224,5,0
user-019224,18,1
user-019242,8,0
user-019242,13,1
user-019242,13,2
user-019242,5,3
user-019243,18,0
user-019243,2,1
user-019244,5,0
user-019244,18,1
user-019245,2,0
user-019246,5,0
user-019265,2,0
user-019266,13,0
user-019266,13,1
user-019267,2,0
user-019268,18,0
user-019269,5,0
user-019269,18,1
user-019270,15,0
user-019270,2,1
user-019271,2,0
user-019285,5,2
user-019285,13,3
user-019285,13,4
user-019286,18,0
user-019286,8,1
user-019286,6,2
user-019286,2,3
user-019287,18,0
user-019288,15,0
user-019288,13,1
user-019310,13,1
user-019311,13,0
user-019311,13,1
user-019311,9,2
user-019312,18,0
user-019313,8,0
user-019313,6,1
user-019314,2,0
user-019314,5,1
user-019315,15,0
user-019334,13,2
user-019335,2,0
user-019335,13,1
user-019336,13,0
user-019336,13,1
user-019337,5,0
user-019337,2,1
user-019338,15,0
user-019338,2,1
user-019338,2,2
user-019352,13,1
user-019352,13,2
user-019352,18,3
user-019353,2,0
user-019353,5,1
user-019354,2,0
user-019354,13,1
user-019354,18,2
user-019354,2,3
user-019355,6,0
user-019370,13,2
user-019371,13,0
user-019371,2,1
user-019372,8,0
user-019373,13,0
user-019374,18,0
user-019374,15,1
user-019374,13,2
user-019374,2,3
user-019374,5,4
user-019388,13,1
user-019389,13,0
user-019389,5,1
user-019390,2,0
user-019390,17,1
user-019390,2,2
user-019390,2,3
user-019390,5,4
user-019391,2,0
user-019392,5,0
user-019410,13,0
user-019410,13,1
user-019411,13,0
user-019411,2,1
user-019411,17,2
user-019411,18,3
user-019412,15,0
user-019413,2,0
user-019413,5,1
user-019414,17,0
user-019435,13,0
user-019435,8,1
user-019436,13,0
user-019436,13,1
user-019437,5,0
user-019437,13,1
user-019438,15,0
user-019438,18,1
user-019438,17,2
user-019439,18,0
user-019458,2,3
user-019458,13,4
user-019459,13,0
user-019459,18,1
user-019459,5,2
user-019460,2,0
user-019461,17,0
user-019462,18,0
user-019462,2,1
user-019462,15,2
user-019479,13,0
user-019479,13,1
user-019480,13,0
user-019481,5,0
user-019482,2,0
user-019482,5,1
user-019482,6,2
user-019483,13,0
user-019484,5,0
user-019484,6,1
user-019499,13,1
user-019500,8,0
user-019500,18,1
user-019501,13,0
user-019501,13,1
user-019501,18,2
user-019501,5,3
user-019501,5,4
user-019502,18,0
user-019503,18,0
user-019512,13,0
user-019513,13,0
user-019513,13,1
user-019514,5,0
user-019514,20,1
user-019515,2,0
user-019515,5,1
user-019515,6,2
user-019516,17,0
user-019516,15,1
user-019531,13,1
user-019531,5,2
user-019532,18,0
user-019532,2,1
user-019532,2,2
user-019533,5,0
user-019533,18,1
user-019533,18,2
user-019533,11,3
user-019534,2,0
user-019550,13,0
user-019550,8,1
user-019550,13,2
user-019551,13,0
user-019552,5,0
user-019552,2,1
user-019552,18,2
user-019552,18,3
user-019552,18,4
user-019553,2,0
user-019566,13,3
user-019566,13,4
user-019566,13,5
user-019567,2,0
user-019567,18,1
user-019567,18,2
user-019567,5,3
user-019568,18,0
user-019568,15,1
user-019568,13,2
user-019587,13,0
user-019587,13,1
user-019587,13,2
user-019587,13,3
user-019588,2,0
user-019588,17,1
user-019589,18,0
user-019589,17,1
user-019590,8,0
user-019590,18,1
user-019604,13,2
user-019605,13,0
user-019605,13,1
user-019606,5,0
user-019606,8,1
user-019606,5,2
user-019606,5,3
user-019607,18,0
user-019607,15,1
user-019607,13,2
user-019625,13,1
user-019626,13,0
user-019626,13,1
user-019627,5,0
user-019627,17,1
user-019627,17,2
user-019627,2,3
user-019628,2,0
user-019628,18,1
user-019628,17,2
user-019645,13,2
user-019645,13,3
user-019645,13,4
user-019645,5,5
user-019646,2,0
user-019646,8,1
user-019647,6,0
user-019647,18,1
user-019647,2,2
user-019647,5,3
user-019659,13,1
user-019660,13,0
user-019660,13,1
user-019661,18,0
user-019661,5,1
user-019662,2,0
user-019662,6,1
user-019662,20,2
user-019663,18,0
user-019663,2,1
user-019679,13,0
user-019679,8,1
user-019680,13,0
user-019681,13,0
user-019681,13,1
user-019682,5,0
user-019682,6,1
user-019682,20,2
user-019682,18,3
user-019682,2,4
user-019700,13,1
user-019700,13,2
user-019701,5,0
user-019701,2,1
user-019702,17,0
user-019702,8,1
user-019702,2,2
user-019703,18,0
user-019704,2,0
user-019704,18,1
user-019722,18,3
user-019723,13,0
user-019723,13,1
user-019723,15,2
user-019724,18,0
user-019724,18,1
